"Name"	"FC"	"PValue"	"Marker"
"2983"	"ID2983"	0.010856	0.000707	0
"2984"	"ID2984"	1.502132	0.145338	0
"2985"	"ID2985"	1.755836	0.150536	0
"2986"	"ID2986"	3.952866	0.006902	0
"2987"	"ID2987"	0.392576	8.9e-05	0
"2988"	"ID2988"	1.506231	0.225283	0
"2989"	"ID2989"	4.929712	0.001976	0
"2990"	"ID2990"	2.081983	0.004611	0
"2991"	"ID2991"	0.998009	0.996741	0
"2992"	"ID2992"	0.677366	0.359282	0
"2993"	"ID2993"	0.008008	2.3e-05	0
"2994"	"ID2994"	7.974741	0.0146	0
"2995"	"ID2995"	1.528277	0.002979	0
"2996"	"ID2996"	0.337587	0.000684	0
"2997"	"ID2997"	2.841952	0.100737	0
"2998"	"ID2998"	1.321997	0.089884	0
"2999"	"ID2999"	1.762573	0.309512	0
"3000"	"ID3000"	0.265605	0.002183	0
"3001"	"ID3001"	1.105612	0.340677	0
"3002"	"ID3002"	1.958273	0.132326	0
"3003"	"ID3003"	0.702947	0.067255	0
"3004"	"ID3004"	0.504806	0.024887	0
"3005"	"ID3005"	4.721628	0.161095	0
"3006"	"ID3006"	0.854564	0.431511	0
"3007"	"ID3007"	2.094106	0.048761	0
"3008"	"ID3008"	0.629556	0.375284	0
"3009"	"ID3009"	1.091346	0.646261	0
"3010"	"ID3010"	17.101013	0.000497	0
"3011"	"ID3011"	1.994832	0.42384	0
"3012"	"ID3012"	1.675239	0.003997	0
"3013"	"ID3013"	0.772263	0.334843	0
"3014"	"ID3014"	1.264627	0.584849	0
"3015"	"ID3015"	3.336028	0.015643	0
"3016"	"ID3016"	1.172627	0.031956	0
"3017"	"ID3017"	0.376646	0.017103	0
"3018"	"ID3018"	7.944004	0.00131	0
"3019"	"ID3019"	0.694644	0.082337	0
"3020"	"ID3020"	14.194	0.000133	0
"3021"	"ID3021"	2.030584	0.002099	0
"3022"	"ID3022"	2.218588	0.287341	0
"3023"	"ID3023"	3.933173	0.114191	0
"3024"	"ID3024"	3.442762	7.8e-05	0
"3025"	"ID3025"	3.137423	0.174287	0
"3026"	"ID3026"	0.0907	0.126165	0
"3027"	"ID3027"	3.22861	0.150228	0
"3028"	"ID3028"	1.36497	0.673664	0
"3029"	"ID3029"	1.443223	0.224432	0
"3030"	"ID3030"	0.341484	0.000179	0
"3031"	"ID3031"	2.350343	0.060662	0
"3032"	"ID3032"	0.931485	0.909763	0
"3033"	"ID3033"	2.231087	0.323023	0
"3034"	"ID3034"	0.133725	1.2e-05	0
"3035"	"ID3035"	0.382202	0.46265	0
"3036"	"ID3036"	0.281075	0.347436	0
"3037"	"ID3037"	1.522208	0.074313	0
"3038"	"ID3038"	2.346818	0.000235	0
"3039"	"ID3039"	2.758385	0.031429	0
"3040"	"ID3040"	0.402104	0.412702	0
"3041"	"ID3041"	2.690601	0.135325	0
"3042"	"ID3042"	10.596608	0.000249	0
"3043"	"ID3043"	1.284158	0.426023	0
"3044"	"ID3044"	1.104379	0.783787	0
"3045"	"ID3045"	1.497659	0.505301	0
"3046"	"ID3046"	2.310741	0.001864	0
"3047"	"ID3047"	1.059415	0.911574	0
"3048"	"ID3048"	0.805662	0.70842	0
"3049"	"ID3049"	1.06926	0.862909	0
"3050"	"ID3050"	1.317486	0.091401	0
"3051"	"ID3051"	1.092722	0.878534	0
"3052"	"ID3052"	1.450065	0.15904	0
"3053"	"ID3053"	1.962567	0.001565	0
"3054"	"ID3054"	0.839161	0.567301	0
"3055"	"ID3055"	0.799062	0.717198	0
"3056"	"ID3056"	0.978202	0.961892	0
"3057"	"ID3057"	12.418169	0.00042	0
"3058"	"ID3058"	1.617619	0.505026	0
"3059"	"ID3059"	0.880248	0.819052	0
"3060"	"ID3060"	0.138834	0.041239	0
"3061"	"ID3061"	1.152586	0.708633	0
"3062"	"ID3062"	5.125133	1.1e-05	0
"3063"	"ID3063"	0.494185	0.002419	0
"3064"	"ID3064"	1.993866	0.006961	0
"3065"	"ID3065"	1.943678	0.208605	0
"3066"	"ID3066"	1.333048	0.541698	0
"3067"	"ID3067"	0.2225	5.4e-05	0
"3068"	"ID3068"	0.350536	0.079007	0
"3069"	"ID3069"	0.98357	0.940377	0
"3070"	"ID3070"	1.827799	0.252836	0
"3071"	"ID3071"	1.133544	0.279519	0
"3072"	"ID3072"	0.31563	0.001516	0
"3073"	"ID3073"	3.511741	0.013429	0
"3074"	"ID3074"	0.985205	0.961773	0
"3075"	"ID3075"	3.067226	0.000363	0
"3076"	"ID3076"	2.224028	0.1391	0
"3077"	"ID3077"	0.715389	0.571706	0
"3078"	"ID3078"	1.905303	4e-04	0
"3079"	"ID3079"	0.198631	0.000707	0
"3080"	"ID3080"	0.327535	0.204506	0
"3081"	"ID3081"	1.04811	0.925242	0
"3082"	"ID3082"	0.988029	0.924543	0
"3083"	"ID3083"	1.478087	0.392824	0
"3084"	"ID3084"	1.734514	0.500422	0
"3085"	"ID3085"	4.015176	0.214307	0
"3086"	"ID3086"	0.774497	0.279719	0
"3087"	"ID3087"	0.045189	0.002275	0
"3088"	"ID3088"	0.135161	0.008321	0
"3089"	"ID3089"	0.469095	0.299841	0
"3090"	"ID3090"	1.080394	0.898185	0
"3091"	"ID3091"	2.771737	1.5e-05	0
"3092"	"ID3092"	0.742742	0.030772	0
"3093"	"ID3093"	0.949279	0.843717	0
"3094"	"ID3094"	2.152776	0.300458	0
"3095"	"ID3095"	0.792184	0.572161	0
"3096"	"ID3096"	0.560279	0.005289	0
"3097"	"ID3097"	1.635899	0.408654	0
"3098"	"ID3098"	0.745336	0.286331	0
"3099"	"ID3099"	0.915386	0.844863	0
"3100"	"ID3100"	0.77078	0.038361	0
"3101"	"ID3101"	0.685424	0.108062	0
"3102"	"ID3102"	1.763549	0.121558	0
"3103"	"ID3103"	1.922675	0.023899	0
"3104"	"ID3104"	1.500303	0.232682	0
"3105"	"ID3105"	0.824009	0.795631	0
"3106"	"ID3106"	7.788812	0.000157	0
"3107"	"ID3107"	1.339974	0.009718	0
"3108"	"ID3108"	1.155077	0.876895	0
"3109"	"ID3109"	0.793602	0.391692	0
"3110"	"ID3110"	1.235255	0.033647	0
"3111"	"ID3111"	0.673619	0.454288	0
"3112"	"ID3112"	0.657063	0.05801	0
"3113"	"ID3113"	1.012612	0.985479	0
"3114"	"ID3114"	2.040732	0.633121	0
"3115"	"ID3115"	4.887671	0.005782	0
"3116"	"ID3116"	4.069159	0.081304	0
"3117"	"ID3117"	2.511333	0.143993	0
"3118"	"ID3118"	2.229262	0.480475	0
"3119"	"ID3119"	1.471498	2e-05	0
"3120"	"ID3120"	1.043068	0.278525	0
"3121"	"ID3121"	2.281082	0.464652	0
"3122"	"ID3122"	0.396492	0.001331	0
"3123"	"ID3123"	1.077915	0.714475	0
"3124"	"ID3124"	0.393601	0.068391	0
"3125"	"ID3125"	3.437171	0.007599	0
"3126"	"ID3126"	1.534008	0.450776	0
"3127"	"ID3127"	1.882627	0.012621	0
"3128"	"ID3128"	2.253546	0.064645	0
"3129"	"ID3129"	6.699188	0.120538	0
"3130"	"ID3130"	8.049957	0.002994	0
"3131"	"ID3131"	0.405065	0.365752	0
"3132"	"ID3132"	3.216516	0.14594	0
"3133"	"ID3133"	1.879035	0.333787	0
"3134"	"ID3134"	0.914194	0.573238	0
"3135"	"ID3135"	1.359865	0.372896	0
"3136"	"ID3136"	0.56671	0.323716	0
"3137"	"ID3137"	1.144075	0.709344	0
"3138"	"ID3138"	0.730298	0.057502	0
"3139"	"ID3139"	0.695281	0.422565	0
"3140"	"ID3140"	0.665019	0.448471	0
"3141"	"ID3141"	0.662112	0.305263	0
"3142"	"ID3142"	45.401856	0.000169	0
"3143"	"ID3143"	0.590211	0.001122	0
"3144"	"ID3144"	0.52688	0.010156	0
"3145"	"ID3145"	0.542003	0.108301	0
"3146"	"ID3146"	0.772498	0.439691	0
"3147"	"ID3147"	1.182281	0.063188	0
"3148"	"ID3148"	1.700245	0.002645	0
"3149"	"ID3149"	2.240319	0.016016	0
"3150"	"ID3150"	3.200581	7.9e-05	0
"3151"	"ID3151"	1.131064	0.189924	0
"3152"	"ID3152"	0.915537	0.721656	0
"3153"	"ID3153"	0.531044	0.121874	0
"3154"	"ID3154"	0.73094	0.158826	0
"3155"	"ID3155"	0.906013	0.869562	0
"3156"	"ID3156"	0.452334	0.131124	0
"3157"	"ID3157"	0.07789	1e-06	0
"3158"	"ID3158"	5.903794	0.009027	0
"3159"	"ID3159"	0.810479	0.541423	0
"3160"	"ID3160"	1.312809	0.514999	0
"3161"	"ID3161"	0.499313	0.243108	0
"3162"	"ID3162"	0.405505	0.454731	0
"3163"	"ID3163"	0.514125	0.04611	0
"3164"	"ID3164"	2.692561	0.011237	0
"3165"	"ID3165"	1.217958	0.844128	0
"3166"	"ID3166"	3.501151	0.037213	0
"3167"	"ID3167"	4.881928	0.007744	0
"3168"	"ID3168"	0.814762	0.656159	0
"3169"	"ID3169"	0.639173	0.36173	0
"3170"	"ID3170"	0.653024	0.28284	0
"3171"	"ID3171"	1.657799	0.002691	0
"3172"	"ID3172"	1.382137	0.561963	0
"3173"	"ID3173"	0.662187	0.182149	0
"3174"	"ID3174"	0.409136	0.18903	0
"3175"	"ID3175"	0.630895	0.055968	0
"3176"	"ID3176"	1.077834	0.700614	0
"3177"	"ID3177"	0.669929	0.393396	0
"3178"	"ID3178"	0.572067	0.342393	0
"3179"	"ID3179"	0.960054	0.874974	0
"3180"	"ID3180"	4.212157	0.019802	0
"3181"	"ID3181"	4.710033	0.040042	0
"3182"	"ID3182"	0.785969	0.59599	0
"3183"	"ID3183"	0.512169	0.000156	0
"3184"	"ID3184"	3.512765	0.003561	0
"3185"	"ID3185"	0.528201	0.163264	0
"3186"	"ID3186"	2.0929	0.003429	0
"3187"	"ID3187"	0.452458	0.026801	0
"3188"	"ID3188"	1.468076	0.432798	0
"3189"	"ID3189"	1.017819	0.965473	0
"3190"	"ID3190"	1.764534	0.01037	0
"3191"	"ID3191"	0.866405	0.128532	0
"3192"	"ID3192"	1.909566	0.002052	0
"3193"	"ID3193"	0.468282	0.020378	0
"3194"	"ID3194"	4.505224	0.002316	0
"3195"	"ID3195"	0.940037	0.793182	0
"3196"	"ID3196"	3.657587	0.00677	0
"3197"	"ID3197"	2.689698	0.308891	0
"3198"	"ID3198"	0.405376	0.495159	0
"3199"	"ID3199"	3.256246	0.221384	0
"3200"	"ID3200"	1.017156	0.77244	0
"3201"	"ID3201"	0.158433	0.046975	0
"3202"	"ID3202"	0.78604	0.00737	0
"3203"	"ID3203"	0.918183	0.131219	0
"3204"	"ID3204"	1.467793	0.564148	0
"3205"	"ID3205"	0.226388	0.000777	0
"3206"	"ID3206"	0.412079	0.191768	0
"3207"	"ID3207"	0.67481	0.162884	0
"3208"	"ID3208"	1.177926	0.016209	0
"3209"	"ID3209"	0.806512	0.551136	0
"3210"	"ID3210"	1.649059	0.124466	0
"3211"	"ID3211"	0.914781	0.508329	0
"3212"	"ID3212"	3.266559	3.3e-05	0
"3213"	"ID3213"	0.136558	0.003508	0
"3214"	"ID3214"	11.744473	1e-06	0
"3215"	"ID3215"	0.969229	0.878109	0
"3216"	"ID3216"	0.966997	0.963516	0
"3217"	"ID3217"	1.370673	0.548848	0
"3218"	"ID3218"	0.806102	0.003044	0
"3219"	"ID3219"	10.520334	0.043613	0
"3220"	"ID3220"	0.102965	0.025857	0
"3221"	"ID3221"	0.532656	0.107184	0
"3222"	"ID3222"	0.288137	0.33867	0
"3223"	"ID3223"	2.287206	0.264343	0
"3224"	"ID3224"	0.723465	0.012809	0
"3225"	"ID3225"	1.25695	0.5332	0
"3226"	"ID3226"	0.08857	0.24473	0
"3227"	"ID3227"	0.585192	0.16143	0
"3228"	"ID3228"	0.689595	0.174569	0
"3229"	"ID3229"	56.880914	2.8e-05	0
"3230"	"ID3230"	1.550641	0.637717	0
"3231"	"ID3231"	2.019536	0.236508	0
"3232"	"ID3232"	2.183178	0.101219	0
"3233"	"ID3233"	1.551227	0.169389	0
"3234"	"ID3234"	1.163501	0.6868	0
"3235"	"ID3235"	1.926841	0.092853	0
"3236"	"ID3236"	0.83218	0.611256	0
"3237"	"ID3237"	1.21867	0.467402	0
"3238"	"ID3238"	1.078572	0.887666	0
"3239"	"ID3239"	1.355537	0.368014	0
"3240"	"ID3240"	0.156353	0.000251	0
"3241"	"ID3241"	0.775989	0.625114	0
"3242"	"ID3242"	0.952126	0.872205	0
"3243"	"ID3243"	1.436226	0.394835	0
"3244"	"ID3244"	1.24266	0.68915	0
"3245"	"ID3245"	3.190722	0.01595	0
"3246"	"ID3246"	0.407244	0.012026	0
"3247"	"ID3247"	6.846315	0.002382	0
"3248"	"ID3248"	1.132751	0.327205	0
"3249"	"ID3249"	4.849514	0.005225	0
"3250"	"ID3250"	1.750526	0.147015	0
"3251"	"ID3251"	1.261192	0.459769	0
"3252"	"ID3252"	0.473418	0.00596	0
"3253"	"ID3253"	0.967963	0.690145	0
"3254"	"ID3254"	1.018654	0.949003	0
"3255"	"ID3255"	0.223806	0.058667	0
"3256"	"ID3256"	1.818504	0.180012	0
"3257"	"ID3257"	0.900857	0.783002	0
"3258"	"ID3258"	18.981101	0.000881	0
"3259"	"ID3259"	2.558257	0.014401	0
"3260"	"ID3260"	2.55605	0.015303	0
"3261"	"ID3261"	0.587107	0.006111	0
"3262"	"ID3262"	0.659132	0.22885	0
"3263"	"ID3263"	0.89146	0.869821	0
"3264"	"ID3264"	1.372979	0.406562	0
"3265"	"ID3265"	0.871171	0.820677	0
"3266"	"ID3266"	1.435651	0.013227	0
"3267"	"ID3267"	1.02553	0.9452	0
"3268"	"ID3268"	2.049241	0.045945	0
"3269"	"ID3269"	0.200119	0.036452	0
"3270"	"ID3270"	1.048643	0.931729	0
"3271"	"ID3271"	0.134596	0.000896	0
"3272"	"ID3272"	2.134147	0.488258	0
"3273"	"ID3273"	0.81196	0.787205	0
"3274"	"ID3274"	0.338381	0.262689	0
"3275"	"ID3275"	0.523332	0.180694	0
"3276"	"ID3276"	0.95212	0.845757	0
"3277"	"ID3277"	3.82508	0.005647	0
"3278"	"ID3278"	1.538521	0.437921	0
"3279"	"ID3279"	0.631113	0.342673	0
"3280"	"ID3280"	1.07301	0.88844	0
"3281"	"ID3281"	1.560401	0.264957	0
"3282"	"ID3282"	0.746359	0.673208	0
"3283"	"ID3283"	1.233833	0.712533	0
"3284"	"ID3284"	0.419045	0.055172	0
"3285"	"ID3285"	0.817202	0.541449	0
"3286"	"ID3286"	0.867023	0.648576	0
"3287"	"ID3287"	38.313211	0.000102	0
"3288"	"ID3288"	0.242122	0.001533	0
"3289"	"ID3289"	0.334706	0.040485	0
"3290"	"ID3290"	0.531315	0.005452	0
"3291"	"ID3291"	0.158856	0.070306	0
"3292"	"ID3292"	0.878832	0.806847	0
"3293"	"ID3293"	3.2271	0.085098	0
"3294"	"ID3294"	0.6602	0.586068	0
"3295"	"ID3295"	0.362735	0.325666	0
"3296"	"ID3296"	7.740442	0.001651	0
"3297"	"ID3297"	1.342667	0.075048	0
"3298"	"ID3298"	1.157662	0.265918	0
"3299"	"ID3299"	0.836599	0.772871	0
"3300"	"ID3300"	3.115127	0.01266	0
"3301"	"ID3301"	0.402092	0.027938	0
"3302"	"ID3302"	0.938475	0.752873	0
"3303"	"ID3303"	1.923224	0.001055	0
"3304"	"ID3304"	0.710064	0.262252	0
"3305"	"ID3305"	0.666838	0.020839	0
"3306"	"ID3306"	0.94364	0.883885	0
"3307"	"ID3307"	0.152955	0.002056	0
"3308"	"ID3308"	0.864283	0.51408	0
"3309"	"ID3309"	0.722592	0.423451	0
"3310"	"ID3310"	1.1993	0.069386	0
"3311"	"ID3311"	0.91963	0.784786	0
"3312"	"ID3312"	1.427468	0.705815	0
"3313"	"ID3313"	2.251785	0.110797	0
"3314"	"ID3314"	1.485071	0.419009	0
"3315"	"ID3315"	0.771088	0.083809	0
"3316"	"ID3316"	0.490399	0.156703	0
"3317"	"ID3317"	0.860813	0.816021	0
"3318"	"ID3318"	3.76578	0.104979	0
"3319"	"ID3319"	0.714283	0.780125	0
"3320"	"ID3320"	1.688053	0.205876	0
"3321"	"ID3321"	9.864396	0.007478	0
"3322"	"ID3322"	0.414639	0.020845	0
"3323"	"ID3323"	2.21814	0.000123	0
"3324"	"ID3324"	2.272867	0.312774	0
"3325"	"ID3325"	3.416833	0.014208	0
"3326"	"ID3326"	0.9122	0.738321	0
"3327"	"ID3327"	1.361022	0.530113	0
"3328"	"ID3328"	1.067552	0.902254	0
"3329"	"ID3329"	0.489468	0.000669	0
"3330"	"ID3330"	2.245483	0.001508	0
"3331"	"ID3331"	0.970713	0.951695	0
"3332"	"ID3332"	0.597753	0.43663	0
"3333"	"ID3333"	2.452502	0.330427	0
"3334"	"ID3334"	2.556438	0.199611	0
"3335"	"ID3335"	0.307134	0.186551	0
"3336"	"ID3336"	0.850246	0.821888	0
"3337"	"ID3337"	0.630869	0.000549	0
"3338"	"ID3338"	18.782096	0.000813	0
"3339"	"ID3339"	3.551256	0.003049	0
"3340"	"ID3340"	1.762132	0.10263	0
"3341"	"ID3341"	21.14995	5.9e-05	0
"3342"	"ID3342"	3.580268	0.006821	0
"3343"	"ID3343"	0.267629	0.011985	0
"3344"	"ID3344"	1.193769	0.005609	0
"3345"	"ID3345"	0.670116	0.150087	0
"3346"	"ID3346"	0.715792	0.487242	0
"3347"	"ID3347"	4.05937	6e-05	0
"3348"	"ID3348"	37.541965	4e-06	0
"3349"	"ID3349"	1.601505	0.000245	0
"3350"	"ID3350"	0.833888	0.841252	0
"3351"	"ID3351"	4.166918	0.113493	0
"3352"	"ID3352"	0.651996	0.370894	0
"3353"	"ID3353"	1.335968	0.733919	0
"3354"	"ID3354"	1.233442	0.688784	0
"3355"	"ID3355"	2.903283	0.030813	0
"3356"	"ID3356"	1.821342	0.010664	0
"3357"	"ID3357"	0.28613	0.055583	0
"3358"	"ID3358"	0.49402	0.235113	0
"3359"	"ID3359"	0.684326	0.373545	0
"3360"	"ID3360"	0.786515	0.223568	0
"3361"	"ID3361"	1.090397	0.907021	0
"3362"	"ID3362"	1.534404	0.286978	0
"3363"	"ID3363"	0.400941	0.192396	0
"3364"	"ID3364"	3.709088	0.01241	0
"3365"	"ID3365"	9.67399	0.017263	0
"3366"	"ID3366"	0.660711	0.646933	0
"3367"	"ID3367"	0.237218	0.014451	0
"3368"	"ID3368"	0.833717	0.437189	0
"3369"	"ID3369"	10.403781	0.000374	0
"3370"	"ID3370"	0.730581	0.283419	0
"3371"	"ID3371"	2.777993	0.003783	0
"3372"	"ID3372"	1.580846	0.334308	0
"3373"	"ID3373"	0.094759	3e-06	0
"3374"	"ID3374"	4.107564	0.108025	0
"3375"	"ID3375"	1.083304	0.815433	0
"3376"	"ID3376"	1.266477	0.311588	0
"3377"	"ID3377"	0.62501	0.555247	0
"3378"	"ID3378"	1.93079	0.263445	0
"3379"	"ID3379"	3.043463	0.059841	0
"3380"	"ID3380"	1.609039	0.056672	0
"3381"	"ID3381"	2.54155	0.066267	0
"3382"	"ID3382"	2.700573	0.000179	0
"3383"	"ID3383"	1.436433	0.441183	0
"3384"	"ID3384"	0.291771	0.003835	0
"3385"	"ID3385"	2.302255	0.212303	0
"3386"	"ID3386"	1.681137	0.090069	0
"3387"	"ID3387"	1.44539	0.009557	0
"3388"	"ID3388"	2.030497	0.347857	0
"3389"	"ID3389"	6.42203	1e-06	0
"3390"	"ID3390"	1.187856	0.783855	0
"3391"	"ID3391"	1.449116	0.105731	0
"3392"	"ID3392"	0.681267	0.30018	0
"3393"	"ID3393"	0.774468	0.5824	0
"3394"	"ID3394"	1.702014	0.247189	0
"3395"	"ID3395"	1.098	0.909645	0
"3396"	"ID3396"	1.728632	0.224548	0
"3397"	"ID3397"	1.84565	0.354534	0
"3398"	"ID3398"	1.245106	0.460812	0
"3399"	"ID3399"	1.940519	0.000135	0
"3400"	"ID3400"	0.188607	0.132933	0
"3401"	"ID3401"	0.020587	9e-06	0
"3402"	"ID3402"	2.210024	0.060613	0
"3403"	"ID3403"	0.876911	0.842288	0
"3404"	"ID3404"	2.429648	9.4e-05	0
"3405"	"ID3405"	0.182919	0.00034	0
"3406"	"ID3406"	0.222372	0.000272	0
"3407"	"ID3407"	0.553252	0.004008	0
"3408"	"ID3408"	0.451742	0.524001	0
"3409"	"ID3409"	0.679711	0.56056	0
"3410"	"ID3410"	0.523132	9.6e-05	0
"3411"	"ID3411"	1.032855	0.944054	0
"3412"	"ID3412"	0.436901	0.267967	0
"3413"	"ID3413"	0.431903	0.296884	0
"3414"	"ID3414"	1.671547	0.15011	0
"3415"	"ID3415"	0.757549	0.009333	0
"3416"	"ID3416"	1.268308	0.600655	0
"3417"	"ID3417"	0.98654	0.981046	0
"3418"	"ID3418"	1.201137	0.519145	0
"3419"	"ID3419"	18.504644	0.371378	0
"3420"	"ID3420"	1.386141	0.001006	0
"3421"	"ID3421"	1.672791	0.377712	0
"3422"	"ID3422"	1.724132	0.089696	0
"3423"	"ID3423"	1.266813	0.770613	0
"3424"	"ID3424"	1.068492	0.78924	0
"3425"	"ID3425"	1.477513	0.643898	0
"3426"	"ID3426"	2.119864	0.449495	0
"3427"	"ID3427"	2.240914	0.222199	0
"3428"	"ID3428"	0.961092	0.946632	0
"3429"	"ID3429"	3.094541	0.010616	0
"3430"	"ID3430"	2.380528	0.000278	0
"3431"	"ID3431"	0.66275	0.279254	0
"3432"	"ID3432"	0.40815	0.23407	0
"3433"	"ID3433"	0.97328	0.957472	0
"3434"	"ID3434"	2.57826	0.026913	0
"3435"	"ID3435"	1.481435	0.365685	0
"3436"	"ID3436"	3.575294	0.001904	0
"3437"	"ID3437"	51.107551	0.105213	0
"3438"	"ID3438"	3.826245	0.005635	0
"3439"	"ID3439"	1.437427	0.317197	0
"3440"	"ID3440"	1.019239	0.913201	0
"3441"	"ID3441"	0.145245	0.354788	0
"3442"	"ID3442"	0.65337	0.046331	0
"3443"	"ID3443"	0.614563	0.001656	0
"3444"	"ID3444"	1.940491	0.201774	0
"3445"	"ID3445"	1.413371	1.1e-05	0
"3446"	"ID3446"	0.116645	0.002715	0
"3447"	"ID3447"	2.059332	0.092132	0
"3448"	"ID3448"	1.945522	0.128907	0
"3449"	"ID3449"	2.202532	0.18725	0
"3450"	"ID3450"	1.803531	0.282447	0
"3451"	"ID3451"	0.81275	0.189432	0
"3452"	"ID3452"	1.140452	0.79348	0
"3453"	"ID3453"	0.98434	0.908457	0
"3454"	"ID3454"	6.266771	0.244986	0
"3455"	"ID3455"	2.455611	0.266964	0
"3456"	"ID3456"	1.513549	0.470909	0
"3457"	"ID3457"	2.487541	0.037402	0
"3458"	"ID3458"	2.799512	0.133395	0
"3459"	"ID3459"	0.458748	6.9e-05	0
"3460"	"ID3460"	1.237929	0.633596	0
"3461"	"ID3461"	0.277038	0.011729	0
"3462"	"ID3462"	1.272192	0.263932	0
"3463"	"ID3463"	0.562703	0.037288	0
"3464"	"ID3464"	27.317421	0.005926	0
"3465"	"ID3465"	2.019656	0.36592	0
"3466"	"ID3466"	2.470724	0.040219	0
"3467"	"ID3467"	0.712367	0.03182	0
"3468"	"ID3468"	2.540806	0.503737	0
"3469"	"ID3469"	0.675049	0.226151	0
"3470"	"ID3470"	1.060917	0.839978	0
"3471"	"ID3471"	2.326076	0.030595	0
"3472"	"ID3472"	1.768395	0.169645	0
"3473"	"ID3473"	5.753194	0.020105	0
"3474"	"ID3474"	0.30277	0.002067	0
"3475"	"ID3475"	1.495626	0.580564	0
"3476"	"ID3476"	0.202791	0.012417	0
"3477"	"ID3477"	0.252044	4.6e-05	0
"3478"	"ID3478"	1.628782	0.027421	0
"3479"	"ID3479"	1.488165	0.026341	0
"3480"	"ID3480"	0.301276	0.000834	0
"3481"	"ID3481"	0.039717	0.356493	0
"3482"	"ID3482"	2.128512	3.1e-05	0
"3483"	"ID3483"	0.206669	0.00018	0
"3484"	"ID3484"	0.079248	0.356899	0
"3485"	"ID3485"	5.432789	0.116438	0
"3486"	"ID3486"	3.632502	0.037596	0
"3487"	"ID3487"	0.604932	0.01781	0
"3488"	"ID3488"	0.169072	0.001277	0
"3489"	"ID3489"	13.043294	0.000763	0
"3490"	"ID3490"	4.931329	0.017613	0
"3491"	"ID3491"	2.626207	0.048348	0
"3492"	"ID3492"	0.148616	0.001592	0
"3493"	"ID3493"	0.977342	0.904407	0
"3494"	"ID3494"	0.271228	0.064893	0
"3495"	"ID3495"	1.799347	0.401379	0
"3496"	"ID3496"	0.357898	0.068341	0
"3497"	"ID3497"	2.244334	0.105917	0
"3498"	"ID3498"	2.471964	0.067057	0
"3499"	"ID3499"	0.307495	0.402885	0
"3500"	"ID3500"	0.806113	0.677875	0
"3501"	"ID3501"	0.476973	0.395411	0
"3502"	"ID3502"	0.243062	0.01298	0
"3503"	"ID3503"	3.296947	0.06336	0
"3504"	"ID3504"	1.777223	0.292987	0
"3505"	"ID3505"	1.562458	0.575452	0
"3506"	"ID3506"	1.306903	0.458063	0
"3507"	"ID3507"	3.383095	0.271843	0
"3508"	"ID3508"	1.264614	0.763003	0
"3509"	"ID3509"	1.569653	0.103986	0
"3510"	"ID3510"	1.053632	0.396068	0
"3511"	"ID3511"	0.909858	0.778917	0
"3512"	"ID3512"	0.422116	0.002019	0
"3513"	"ID3513"	0.308131	0.007523	0
"3514"	"ID3514"	1.504998	0.080927	0
"3515"	"ID3515"	2.061848	0.018016	0
"3516"	"ID3516"	1.783737	0.482526	0
"3517"	"ID3517"	5.869113	0.129014	0
"3518"	"ID3518"	1.805506	0.001425	0
"3519"	"ID3519"	0.93787	0.796064	0
"3520"	"ID3520"	2.05387	0.00339	0
"3521"	"ID3521"	1.509696	0.07673	0
"3522"	"ID3522"	19.038772	7.3e-05	0
"3523"	"ID3523"	1.690567	0.560432	0
"3524"	"ID3524"	0.553836	0.092181	0
"3525"	"ID3525"	1.038313	0.892587	0
"3526"	"ID3526"	0.180903	0.005342	0
"3527"	"ID3527"	0.484661	0.000287	0
"3528"	"ID3528"	1.506788	0.030887	0
"3529"	"ID3529"	0.764171	0.256382	0
"3530"	"ID3530"	1.346922	0.406598	0
"3531"	"ID3531"	1.032295	0.961595	0
"3532"	"ID3532"	15.949674	0.000312	0
"3533"	"ID3533"	1.251944	0.282399	0
"3534"	"ID3534"	3.200394	0.001221	0
"3535"	"ID3535"	1.225057	0.778796	0
"3536"	"ID3536"	0.035151	1e-06	0
"3537"	"ID3537"	0.97803	0.964798	0
"3538"	"ID3538"	8.809164	9.7e-05	0
"3539"	"ID3539"	0.810888	0.707836	0
"3540"	"ID3540"	0.648729	0.218343	0
"3541"	"ID3541"	0.715037	0.403176	0
"3542"	"ID3542"	0.780328	0.003145	0
"3543"	"ID3543"	2.229619	0.302392	0
"3544"	"ID3544"	1.031933	0.733837	0
"3545"	"ID3545"	1.022849	0.896087	0
"3546"	"ID3546"	2.189572	0.044427	0
"3547"	"ID3547"	0.213717	3.3e-05	0
"3548"	"ID3548"	1.412451	0.449295	0
"3549"	"ID3549"	2.644683	0.018479	0
"3550"	"ID3550"	1.185055	0.010826	0
"3551"	"ID3551"	1.233454	0.55029	0
"3552"	"ID3552"	1.306987	0.507286	0
"3553"	"ID3553"	1.330348	0.040716	0
"3554"	"ID3554"	0.68302	0.085117	0
"3555"	"ID3555"	1.131726	0.779308	0
"3556"	"ID3556"	3.40979	0.000104	0
"3557"	"ID3557"	0.423112	0.230568	0
"3558"	"ID3558"	1.390305	0.704172	0
"3559"	"ID3559"	1.784173	0.655671	0
"3560"	"ID3560"	1.469721	0.533319	0
"3561"	"ID3561"	1.607743	0.128685	0
"3562"	"ID3562"	1.462173	0.190267	0
